ags,plz,ort,kreis,bundesland,lat_kreis,lon_kreis
09375156,93183,Kallmünz,Landkreis Regensburg,Bayern,48.994114,12.334698
09375161,93096,Köfering,Landkreis Regensburg,Bayern,48.994114,12.334698
09375162,93164,Laaber,Landkreis Regensburg,Bayern,48.994114,12.334698
09375165,93138,Lappersdorf,Landkreis Regensburg,Bayern,48.994114,12.334698
09375170,93098,Mintraching,Landkreis Regensburg,Bayern,48.994114,12.334698
09375171,93099,Mötzing,Landkreis Regensburg,Bayern,48.994114,12.334698
09375174,93073,Neutraubling,Landkreis Regensburg,Bayern,48.994114,12.334698
09375175,93152,Nittendorf,Landkreis Regensburg,Bayern,48.994114,12.334698
09375179,93083,Obertraubling,Landkreis Regensburg,Bayern,48.994114,12.334698
09375180,93080,Pentling,Landkreis Regensburg,Bayern,48.994114,12.334698
09375181,93186,Pettendorf,Landkreis Regensburg,Bayern,48.994114,12.334698
09375182,93101,Pfakofen,Landkreis Regensburg,Bayern,48.994114,12.334698
09375183,93102,Pfatter,Landkreis Regensburg,Bayern,48.994114,12.334698
09375184,93188,Pielenhofen,Landkreis Regensburg,Bayern,48.994114,12.334698
09375190,93128,Regenstauf,Landkreis Regensburg,Bayern,48.994114,12.334698
09375191,93104,Riekofen,Landkreis Regensburg,Bayern,48.994114,12.334698
09375196,84069,Schierling,Landkreis Regensburg,Bayern,48.994114,12.334698
09375199,93161,Sinzing,Landkreis Regensburg,Bayern,48.994114,12.334698
09375201,93104,Sünching,Landkreis Regensburg,Bayern,48.994114,12.334698
09375204,93105,Tegernheim,Landkreis Regensburg,Bayern,48.994114,12.334698
09375205,93107,Thalmassing,Landkreis Regensburg,Bayern,48.994114,12.334698
09375208,93173,Wenzenbach,Landkreis Regensburg,Bayern,48.994114,12.334698
09375209,93109,Wiesent,Landkreis Regensburg,Bayern,48.994114,12.334698
09375210,93086,Wörth an der Donau,Landkreis Regensburg,Bayern,48.994114,12.334698
09375211,93195,Wolfsegg,Landkreis Regensburg,Bayern,48.994114,12.334698
09375213,93197,Zeitlarn,Landkreis Regensburg,Bayern,48.994114,12.334698
09376112,92540,Altendorf,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376116,92439,Bodenwöhr,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376117,92436,Bruck i.d.OPf.,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376119,93133,Burglengenfeld,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376122,92542,Dieterskirchen,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376125,92269,Fensterbach,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376131,92723,Gleiritsch,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376133,92543,Guteneck,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376141,93142,Maxhütte-Haidhof,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376144,92507,Nabburg,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376146,92445,Neukirchen-Balbini,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376147,92431,Neunburg vorm Wald,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376148,92545,Niedermurach,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376149,93149,Nittenau,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376150,92533,Wernberg-Köblitz,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376151,92526,Oberviechtach,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376153,92536,Pfreimd,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376159,92546,Schmidgaden,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376160,92539,Schönsee,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376161,92421,Schwandorf,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376162,92548,Schwarzach b.Nabburg,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376163,92521,Schwarzenfeld,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376164,92447,Schwarzhofen,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376167,92549,Stadlern,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376168,92449,Steinberg am See,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376169,92551,Stulln,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376170,93158,Teublitz,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376171,92552,Teunz,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376172,92554,Thanstein,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376173,92555,Trausnitz,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376175,92442,Wackersdorf,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376176,92557,Weiding,Landkreis Schwandorf,Bayern,49.36867,12.272685
09376178,92559,Winklarn,Landkreis Schwandorf,Bayern,49.36867,12.272685
09377112,95671,Bärnau,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377113,95682,Brand,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377115,95683,Ebnath,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377116,92681,Erbendorf,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377117,95685,Falkenberg,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377118,95688,Friedenfels,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377119,95689,Fuchsmühl,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377127,95505,Immenreuth,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377128,95506,Kastl,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377129,95478,Kemnath,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377131,95692,Konnersreuth,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377132,92703,Krummennaab,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377133,95508,Kulmain,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377137,95666,Leonberg,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377139,95695,Mähring,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377141,95666,Mitterteich,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377142,95698,Neualbenreuth,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377143,95700,Neusorg,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377145,95701,Pechbrunn,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377146,95703,Plößberg,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377148,95704,Pullenreuth,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377149,92717,Reuth b.Erbendorf,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377154,95643,Tirschenreuth,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377157,95679,Waldershof,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377158,95652,Waldsassen,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09377159,95676,Wiesau,Landkreis Tirschenreuth,Bayern,49.90754,12.195109
09461000,96047,Bamberg,,Bayern,49.891605,10.8868475
09461000,96049,Bamberg,,Bayern,49.891605,10.8868475
09461000,96050,Bamberg,,Bayern,49.891605,10.8868475
09461000,96052,Bamberg,,Bayern,49.891605,10.8868475
09462000,95444,Bayreuth,,Bayern,49.94272,11.576308
09462000,95445,Bayreuth,,Bayern,49.94272,11.576308
09462000,95447,Bayreuth,,Bayern,49.94272,11.576308
09462000,95448,Bayreuth,,Bayern,49.94272,11.576308
09463000,96450,Coburg,,Bayern,50.258224,10.964561
09464000,95028,Hof,,Bayern,50.321903,11.917881
09464000,95030,Hof,,Bayern,50.321903,11.917881
09464000,95032,Hof,,Bayern,50.321903,11.917881
09471111,96146,Altendorf,Landkreis Bamberg,Bayern,49.908257,11.06451
09471115,96148,Baunach,Landkreis Bamberg,Bayern,49.908257,11.06451
09471117,96120,Bischberg,Landkreis Bamberg,Bayern,49.908257,11.06451
09471119,96149,Breitengüßbach,Landkreis Bamberg,Bayern,49.908257,11.06451
09471120,96138,Burgebrach,Landkreis Bamberg,Bayern,49.908257,11.06451
09471122,96154,Burgwindheim,Landkreis Bamberg,Bayern,49.908257,11.06451
09471123,96155,Buttenheim,Landkreis Bamberg,Bayern,49.908257,11.06451
09471128,96157,Ebrach,Landkreis Bamberg,Bayern,49.908257,11.06451
09471131,96158,Frensdorf,Landkreis Bamberg,Bayern,49.908257,11.06451
09471133,96161,Gerach,Landkreis Bamberg,Bayern,49.908257,11.06451
09471137,96163,Gundelsheim,Landkreis Bamberg,Bayern,49.908257,11.06451
09471140,96103,Hallstadt,Landkreis Bamberg,Bayern,49.908257,11.06451
09471142,91332,Heiligenstadt,Landkreis Bamberg,Bayern,49.908257,11.06451
09471145,96114,Hirschaid,Landkreis Bamberg,Bayern,49.908257,11.06451
09471150,96164,Kemmern,Landkreis Bamberg,Bayern,49.908257,11.06451
09471151,96167,Königsfeld,Landkreis Bamberg,Bayern,49.908257,11.06451
09471152,96169,Lauter,Landkreis Bamberg,Bayern,49.908257,11.06451
09471154,96170,Lisberg,Landkreis Bamberg,Bayern,49.908257,11.06451
09471155,96123,Litzendorf,Landkreis Bamberg,Bayern,49.908257,11.06451
09471159,96117,Memmelsdorf,Landkreis Bamberg,Bayern,49.908257,11.06451
09471165,96173,Oberhaid,Landkreis Bamberg,Bayern,49.908257,11.06451
09471169,96175,Pettstadt,Landkreis Bamberg,Bayern,49.908257,11.06451
09471172,96178,Pommersfelden,Landkreis Bamberg,Bayern,49.908257,11.06451
09471173,96170,Priesendorf,Landkreis Bamberg,Bayern,49.908257,11.06451
09471174,96179,Rattelsdorf,Landkreis Bamberg,Bayern,49.908257,11.06451
09471175,96182,Reckendorf,Landkreis Bamberg,Bayern,49.908257,11.06451
09471185,96110,Scheßlitz,Landkreis Bamberg,Bayern,49.908257,11.06451
09471186,96185,Schönbrunn i.Steigerwald,Landkreis Bamberg,Bayern,49.908257,11.06451
09471189,96187,Stadelhofen,Landkreis Bamberg,Bayern,49.908257,11.06451
09471191,96135,Stegaurach,Landkreis Bamberg,Bayern,49.908257,11.06451
09471195,96129,Strullendorf,Landkreis Bamberg,Bayern,49.908257,11.06451
09471207,96191,Viereth-Trunstadt,Landkreis Bamberg,Bayern,49.908257,11.06451
09471208,96194,Walsdorf,Landkreis Bamberg,Bayern,49.908257,11.06451
09471209,96196,Wattendorf,Landkreis Bamberg,Bayern,49.908257,11.06451
09471214,96199,Zapfendorf,Landkreis Bamberg,Bayern,49.908257,11.06451
09471220,96132,Schlüsselfeld,Landkreis Bamberg,Bayern,49.908257,11.06451
09472111,95491,Ahorntal,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472115,91347,Aufseß,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472116,95460,Bad Berneck im Fichtelgebirge,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472118,91282,Betzenstein,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472119,95463,Bindlach,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472121,95493,Bischofsgrün,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472127,95473,Creußen,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472131,95488,Eckersdorf,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472133,95517,Emtmannsberg,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472138,95686,Fichtelberg,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472139,95482,Gefrees,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472140,95494,Gesees,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472141,95496,Glashütten,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472143,95497,Goldkronach,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472146,95473,Haag,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472150,95500,Heinersreuth,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472154,96142,Hollfeld,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472155,95503,Hummeltal,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472156,95466,Kirchenpingarten,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472164,95694,Mehlmeisel,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472166,95511,Mistelbach,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472167,95490,Mistelgau,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472175,91257,Pegnitz,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472176,95515,Plankenfels,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472177,91287,Plech,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472179,91278,Pottenstein,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472180,95473,Prebitz,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472184,91289,Schnabelwaid,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472188,95517,Seybothenreuth,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472190,95469,Speichersdorf,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472197,91344,Waischenfeld,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472198,95485,Warmensteinach,Landkreis Bayreuth,Bayern,49.873894,11.553077
09472199,95466,Weidenberg,Landkreis Bayreuth,Bayern,49.873894,11.553077
09473112,96482,Ahorn,Landkreis Coburg,Bayern,50.242477,11.094707
09473120,96487,Dörfles-Esbach,Landkreis Coburg,Bayern,50.242477,11.094707
09473121,96237,Ebersdorf b.Coburg,Landkreis Coburg,Bayern,50.242477,11.094707
09473132,96269,Großheirath,Landkreis Coburg,Bayern,50.242477,11.094707
09473134,96271,Grub a.Forst,Landkreis Coburg,Bayern,50.242477,11.094707
09473138,96274,Itzgrund,Landkreis Coburg,Bayern,50.242477,11.094707
09473141,96486,Lautertal,Landkreis Coburg,Bayern,50.242477,11.094707
09473144,96484,Meeder,Landkreis Coburg,Bayern,50.242477,11.094707
09473151,96465,Neustadt bei Coburg,Landkreis Coburg,Bayern,50.242477,11.094707
09473153,96489,Niederfüllbach,Landkreis Coburg,Bayern,50.242477,11.094707
09473158,96476,Bad Rodach,Landkreis Coburg,Bayern,50.242477,11.094707
09473159,96472,Rödental,Landkreis Coburg,Bayern,50.242477,11.094707
09473165,96145,Seßlach,Landkreis Coburg,Bayern,50.242477,11.094707
09473166,96242,Sonnefeld,Landkreis Coburg,Bayern,50.242477,11.094707
09473170,96253,Untersiemau,Landkreis Coburg,Bayern,50.242477,11.094707
09473174,96279,Weidhausen b.Coburg,Landkreis Coburg,Bayern,50.242477,11.094707
09473175,96479,Weitramsdorf,Landkreis Coburg,Bayern,50.242477,11.094707
09474119,91077,Dormitz,Landkreis Forchheim,Bayern,49.731018,11.145086
09474121,91320,Ebermannstadt,Landkreis Forchheim,Bayern,49.731018,11.145086
09474122,91090,Effeltrich,Landkreis Forchheim,Bayern,49.731018,11.145086
09474123,91330,Eggolsheim,Landkreis Forchheim,Bayern,49.731018,11.145086
09474124,91349,Egloffstein,Landkreis Forchheim,Bayern,49.731018,11.145086
09474126,91301,Forchheim,Landkreis Forchheim,Bayern,49.731018,11.145086
09474129,91327,Gößweinstein,Landkreis Forchheim,Bayern,49.731018,11.145086
09474132,91322,Gräfenberg,Landkreis Forchheim,Bayern,49.731018,11.145086
09474133,91352,Hallerndorf,Landkreis Forchheim,Bayern,49.731018,11.145086
09474134,91353,Hausen,Landkreis Forchheim,Bayern,49.731018,11.145086
09474135,91336,Heroldsbach,Landkreis Forchheim,Bayern,49.731018,11.145086
09474137,91077,Hetzles,Landkreis Forchheim,Bayern,49.731018,11.145086
09474138,91355,Hiltpoltstein,Landkreis Forchheim,Bayern,49.731018,11.145086
09474140,91338,Igensdorf,Landkreis Forchheim,Bayern,49.731018,11.145086
09474143,91356,Kirchehrenbach,Landkreis Forchheim,Bayern,49.731018,11.145086
09474144,91077,Kleinsendelbach,Landkreis Forchheim,Bayern,49.731018,11.145086
09474145,91358,Kunreuth,Landkreis Forchheim,Bayern,49.731018,11.145086
09474146,91094,Langensendelbach,Landkreis Forchheim,Bayern,49.731018,11.145086
09474147,91359,Leutenbach,Landkreis Forchheim,Bayern,49.731018,11.145086
09474154,91077,Neunkirchen a.Brand,Landkreis Forchheim,Bayern,49.731018,11.145086
09474156,91286,Obertrubach,Landkreis Forchheim,Bayern,49.731018,11.145086
09474158,91361,Pinzberg,Landkreis Forchheim,Bayern,49.731018,11.145086
09474160,91099,Poxdorf,Landkreis Forchheim,Bayern,49.731018,11.145086
09474161,91362,Pretzfeld,Landkreis Forchheim,Bayern,49.731018,11.145086
09474168,91364,Unterleinleiter,Landkreis Forchheim,Bayern,49.731018,11.145086
09474171,91365,Weilersbach,Landkreis Forchheim,Bayern,49.731018,11.145086
09474173,91367,Weißenohe,Landkreis Forchheim,Bayern,49.731018,11.145086
09474175,91369,Wiesenthau,Landkreis Forchheim,Bayern,49.731018,11.145086
09474176,91346,Wiesenttal,Landkreis Forchheim,Bayern,49.731018,11.145086
09475112,95138,Bad Steben,Landkreis Hof,Bayern,50.26407,11.865479
09475113,95180,Berg,Landkreis Hof,Bayern,50.26407,11.865479
09475120,95182,Döhlau,Landkreis Hof,Bayern,50.26407,11.865479
09475123,95183,Feilitzsch,Landkreis Hof,Bayern,50.26407,11.865479
09475127,95185,Gattendorf,Landkreis Hof,Bayern,50.26407,11.865479
09475128,95179,Geroldsgrün,Landkreis Hof,Bayern,50.26407,11.865479
09475136,95233,Helmbrechts,Landkreis Hof,Bayern,50.26407,11.865479
09475137,95188,Issigau,Landkreis Hof,Bayern,50.26407,11.865479
09475141,95189,Köditz,Landkreis Hof,Bayern,50.26407,11.865479
09475142,95176,Konradsreuth,Landkreis Hof,Bayern,50.26407,11.865479
09475145,95191,Leupoldsgrün,Landkreis Hof,Bayern,50.26407,11.865479
09475146,95192,Lichtenberg,Landkreis Hof,Bayern,50.26407,11.865479
09475154,95213,Münchberg,Landkreis Hof,Bayern,50.26407,11.865479
09475156,95119,Naila,Landkreis Hof,Bayern,50.26407,11.865479
09475158,95145,Oberkotzau,Landkreis Hof,Bayern,50.26407,11.865479
09475161,95194,Regnitzlosau,Landkreis Hof,Bayern,50.26407,11.865479
09475162,95111,Rehau,Landkreis Hof,Bayern,50.26407,11.865479
09475165,95197,Schauenstein,Landkreis Hof,Bayern,50.26407,11.865479
09475168,95126,Schwarzenbach a.d.Saale,Landkreis Hof,Bayern,50.26407,11.865479
09475169,95131,Schwarzenbach a.Wald,Landkreis Hof,Bayern,50.26407,11.865479
09475171,95152,Selbitz,Landkreis Hof,Bayern,50.26407,11.865479
09475174,95234,Sparneck,Landkreis Hof,Bayern,50.26407,11.865479
09475175,95236,Stammbach,Landkreis Hof,Bayern,50.26407,11.865479
09475181,95183,Töpen,Landkreis Hof,Bayern,50.26407,11.865479
09475182,95183,Trogen,Landkreis Hof,Bayern,50.26407,11.865479
09475184,95237,Weißdorf,Landkreis Hof,Bayern,50.26407,11.865479
09475189,95239,Zell im Fichtelgebirge,Landkreis Hof,Bayern,50.26407,11.865479
09476145,96317,Kronach,Landkreis Kronach,Bayern,50.34125,11.405303
09476146,96328,Küps,Landkreis Kronach,Bayern,50.34125,11.405303
09476152,96337,Ludwigsstadt,Landkreis Kronach,Bayern,50.34125,11.405303
09476154,96268,Mitwitz,Landkreis Kronach,Bayern,50.34125,11.405303
09476159,96365,Nordhalben,Landkreis Kronach,Bayern,50.34125,11.405303
09476164,96332,Pressig,Landkreis Kronach,Bayern,50.34125,11.405303
09476166,96358,Reichenbach,Landkreis Kronach,Bayern,50.34125,11.405303
09476171,96277,Schneckenlohe,Landkreis Kronach,Bayern,50.34125,11.405303
09476175,96361,Steinbach am Wald,Landkreis Kronach,Bayern,50.34125,11.405303
09476177,96349,Steinwiesen,Landkreis Kronach,Bayern,50.34125,11.405303
09476178,96342,Stockheim,Landkreis Kronach,Bayern,50.34125,11.405303
09476179,96355,Tettau,Landkreis Kronach,Bayern,50.34125,11.405303
09476180,96358,Teuschnitz,Landkreis Kronach,Bayern,50.34125,11.405303
09476182,96367,Tschirn,Landkreis Kronach,Bayern,50.34125,11.405303
09476183,96364,Marktrodach,Landkreis Kronach,Bayern,50.34125,11.405303
09476184,96346,Wallenfels,Landkreis Kronach,Bayern,50.34125,11.405303
09476185,96369,Weißenbrunn,Landkreis Kronach,Bayern,50.34125,11.405303
09476189,96352,Wilhelmsthal,Landkreis Kronach,Bayern,50.34125,11.405303
09477117,95356,Grafengehaig,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477118,95358,Guttenberg,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477119,95499,Harsdorf,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477121,95502,Himmelkron,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477124,95359,Kasendorf,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477127,95361,Ködnitz,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477128,95326,Kulmbach,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477128,96369,Kulmbach,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477129,95362,Kupferberg,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477135,95364,Ludwigschorgast,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477136,95336,Mainleus,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477138,95352,Marktleugast,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477139,95509,Marktschorgast,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477142,95512,Neudrossenfeld,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477143,95339,Neuenmarkt,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477148,95355,Presseck,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477151,95365,Rugendorf,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477156,95346,Stadtsteinach,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477157,95349,Thurnau,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477158,95367,Trebgast,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477159,95369,Untersteinach,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477163,95339,Wirsberg,Landkreis Kulmbach,Bayern,50.101288,11.490499
09477164,96197,Wonsees,Landkreis Kulmbach,Bayern,50.101288,11.490499
09478111,96264,Altenkunstadt,Landkreis Lichtenfels,Bayern,50.10454,11.093459
09478116,96224,Burgkunstadt,Landkreis Lichtenfels,Bayern,50.10454,11.093459
09478120,96250,Ebensfeld,Landkreis Lichtenfels,Bayern,50.10454,11.093459
09478127,96272,Hochstadt a.Main,Landkreis Lichtenfels,Bayern,50.10454,11.093459
